Date,City,Highest AQI,Rounded AQI
2024-05-10,Melbourne,70.62,71
2024-05-10,Launceston,27.72,28
2024-05-10,Wollongong,15.84,16
2024-05-10,Darwin,62.040000000000006,62
2024-05-10,Hobart,11.88,12
2024-05-10,Adelaide,66.0,66
2024-05-10,Perth,12.313432835820896,12
2024-05-10,Brisbane,21.45,21
2024-05-10,Canberra,17.6,18
2024-05-11,Adelaide,39.6,40
2024-05-11,Brisbane,19.8,20
2024-05-11,Darwin,81.84,82
2024-05-11,Hobart,22.44,22
2024-05-11,Launceston,27.72,28
2024-05-11,Melbourne,34.32,34
2024-05-11,Newcastle,13.2,13
2024-05-11,Perth,7.388059701492537,7
2024-05-11,Sydney,15.84,16
2024-05-11,Wollongong,14.52,15
2024-05-11,Canberra,18.7,19
2024-05-12,Newcastle,19.8,20
2024-05-12,Wollongong,7.880597014925373,8
2024-05-12,Melbourne,59.400000000000006,59
2024-05-12,Sydney,11.88,12
2024-05-12,Launceston,33.0,33
2024-05-12,Perth,10.835820895522389,11
2024-05-12,Darwin,70.62,71
2024-05-12,Canberra,9.24,9
2024-05-12,Brisbane,23.1,23
2024-05-12,Adelaide,54.120000000000005,54
2024-05-12,Hobart,22.44,22
2024-05-13,Wollongong,14.52,15
2024-05-13,Sydney,13.2,13
2024-05-13,Perth,10.343283582089551,10
2024-05-13,Newcastle,15.84,16
2024-05-13,Melbourne,60.72,61
2024-05-13,Launceston,22.44,22
2024-05-13,Darwin,60.72,61
2024-05-13,Canberra,17.6,18
2024-05-13,Brisbane,23.65,24
2024-05-13,Adelaide,42.24,42
2024-05-13,Hobart,11.88,12
2024-05-14,Wollongong,30.360000000000003,30
2024-05-14,Sydney,30.360000000000003,30
2024-05-14,Perth,11.328358208955224,11
2024-05-14,Newcastle,29.040000000000003,29
2024-05-14,Melbourne,26.4,26
2024-05-14,Darwin,59.400000000000006,59
2024-05-14,Hobart,6.6000000000000005,7
2024-05-14,Canberra,67.32,67
2024-05-14,Brisbane,26.4,26
2024-05-14,Adelaide,42.24,42
2024-05-14,Launceston,17.16,17
2024-05-15,Sydney,33.0,33
2024-05-15,Perth,12.313432835820896,12
2024-05-15,Newcastle,35.64,36
2024-05-15,Melbourne,43.56,44
2024-05-15,Launceston,11.88,12
2024-05-15,Darwin,67.98,68
2024-05-15,Canberra,54.120000000000005,54
2024-05-15,Brisbane,27.72,28
2024-05-15,Adelaide,39.6,40
2024-05-15,Wollongong,27.72,28
2024-05-15,Hobart,11.88,12
2024-05-16,Newcastle,38.28,38
2024-05-16,Melbourne,51.48,51
2024-05-16,Wollongong,29.040000000000003,29
2024-05-16,Perth,10.835820895522389,11
2024-05-16,Launceston,17.16,17
2024-05-16,Sydney,42.24,42
2024-05-16,Darwin,70.62,71
2024-05-16,Canberra,70.62,71
2024-05-16,Brisbane,28.05,28
2024-05-16,Hobart,11.88,12
2024-05-16,Adelaide,55.44,55
2024-05-17,Sydney,50.16,50
2024-05-17,Perth,10.835820895522389,11
2024-05-17,Newcastle,46.2,46
2024-05-17,Melbourne,40.92,41
2024-05-17,Launceston,11.88,12
2024-05-17,Wollongong,38.28,38
2024-05-17,Darwin,69.96,70
2024-05-17,Canberra,69.3,69
2024-05-17,Brisbane,24.75,25
2024-05-17,Adelaide,54.120000000000005,54
2024-05-17,Hobart,11.88,12
2024-05-18,Wollongong,18.48,18
2024-05-18,Sydney,21.12,21
2024-05-18,Perth,11.328358208955224,11
2024-05-18,Newcastle,23.76,24
2024-05-18,Melbourne,27.72,28
2024-05-18,Launceston,22.44,22
2024-05-18,Darwin,74.58,75
2024-05-18,Canberra,19.8,20
2024-05-18,Brisbane,24.200000000000003,24
2024-05-18,Adelaide,33.0,33
2024-05-18,Hobart,11.88,12
2024-05-19,Melbourne,26.4,26
2024-05-19,Sydney,19.8,20
2024-05-19,Perth,10.835820895522389,11
2024-05-19,Newcastle,23.76,24
2024-05-19,Launceston,11.88,12
2024-05-19,Wollongong,21.12,21
2024-05-19,Darwin,77.22,77
2024-05-19,Adelaide,39.6,40
2024-05-19,Hobart,11.88,12
2024-05-19,Canberra,35.64,36
2024-05-19,Brisbane,20.9,21
2024-05-20,Wollongong,18.48,18
2024-05-20,Sydney,26.4,26
2024-05-20,Perth,10.835820895522389,11
2024-05-20,Newcastle,26.4,26
2024-05-20,Melbourne,15.84,16
2024-05-20,Darwin,75.24,75
2024-05-20,Canberra,67.98,68
2024-05-20,Brisbane,22.55,23
2024-05-20,Adelaide,33.0,33
2024-05-20,Hobart,17.16,17
2024-05-20,Launceston,33.0,33
2024-05-21,Melbourne,23.76,24
2024-05-21,Wollongong,14.52,15
2024-05-21,Sydney,15.84,16
2024-05-21,Perth,7.92,8
2024-05-21,Newcastle,11.88,12
2024-05-21,Launceston,50.16,50
2024-05-21,Darwin,77.88,78
2024-05-21,Canberra,46.2,46
2024-05-21,Brisbane,26.4,26
2024-05-21,Adelaide,33.0,33
2024-05-21,Hobart,17.16,17
2024-05-22,Wollongong,18.48,18
2024-05-22,Sydney,23.76,24
2024-05-22,Perth,10.56,11
2024-05-22,Newcastle,21.12,21
2024-05-22,Melbourne,47.52,48
2024-05-22,Launceston,70.62,71
2024-05-22,Darwin,69.96,70
2024-05-22,Canberra,43.56,44
2024-05-22,Brisbane,23.76,24
2024-05-22,Adelaide,44.88,45
2024-05-22,Hobart,17.16,17
2024-05-23,Melbourne,46.2,46
2024-05-23,Sydney,34.32,34
2024-05-23,Wollongong,25.08,25
2024-05-23,Newcastle,34.32,34
2024-05-23,Launceston,17.16,17
2024-05-23,Perth,9.24,9
2024-05-23,Darwin,71.28,71
2024-05-23,Canberra,60.72,61
2024-05-23,Brisbane,25.08,25
2024-05-23,Adelaide,50.16,50
2024-05-23,Hobart,11.88,12
2024-05-24,Wollongong,36.96,37
2024-05-24,Sydney,43.56,44
2024-05-24,Perth,11.328358208955224,11
2024-05-24,Newcastle,54.120000000000005,54
2024-05-24,Melbourne,51.48,51
2024-05-24,Hobart,17.16,17
2024-05-24,Darwin,55.44,55
2024-05-24,Canberra,71.28,71
2024-05-24,Brisbane,25.08,25
2024-05-24,Adelaide,33.0,33
2024-05-24,Launceston,11.88,12
2024-05-25,Perth,12.313432835820896,12
2024-05-25,Wollongong,31.68,32
2024-05-25,Sydney,50.16,50
2024-05-25,Newcastle,47.52,48
2024-05-25,Launceston,27.72,28
2024-05-25,Hobart,27.72,28
2024-05-25,Darwin,40.92,41
2024-05-25,Canberra,70.62,71
2024-05-25,Melbourne,69.96,70
2024-05-26,Melbourne,76.56,77
2024-05-26,Canberra,68.64,69
2024-05-26,Darwin,47.52,48
2024-05-26,Hobart,39.6,40
2024-05-26,Launceston,44.88,45
2024-05-26,Newcastle,66.0,66
2024-05-26,Perth,7.880597014925373,8
2024-05-26,Sydney,67.98,68
2024-05-26,Wollongong,43.56,44
2024-05-27,Wollongong,40.92,41
2024-05-27,Melbourne,64.68,65
2024-05-27,Sydney,55.44,55
2024-05-27,Perth,8.373134328358208,8
2024-05-27,Launceston,33.0,33
2024-05-27,Newcastle,62.040000000000006,62
2024-05-27,Darwin,66.66,67
2024-05-27,Adelaide,44.88,45
2024-05-27,Hobart,17.16,17
2024-05-27,Canberra,73.26,73
2024-05-27,Brisbane,25.85,26
2024-05-28,Wollongong,51.48,51
2024-05-28,Sydney,55.44,55
2024-05-28,Perth,8.373134328358208,8
2024-05-28,Newcastle,64.68,65
2024-05-28,Melbourne,40.92,41
2024-05-28,Darwin,66.66,67
2024-05-28,Canberra,71.94,72
2024-05-28,Brisbane,38.28,38
2024-05-28,Adelaide,44.88,45
2024-05-28,Hobart,11.88,12
2024-05-28,Launceston,27.72,28
2024-05-29,Melbourne,47.52,48
2024-05-29,Wollongong,62.040000000000006,62
2024-05-29,Sydney,55.44,55
2024-05-29,Perth,13.791044776119405,14
2024-05-29,Newcastle,59.400000000000006,59
2024-05-29,Launceston,44.88,45
2024-05-29,Darwin,39.6,40
2024-05-29,Canberra,71.28,71
2024-05-29,Brisbane,36.96,37
2024-05-29,Adelaide,33.0,33
2024-05-29,Hobart,22.44,22
2024-05-30,Wollongong,43.56,44
2024-05-30,Sydney,55.44,55
2024-05-30,Perth,12.313432835820896,12
2024-05-30,Newcastle,43.56,44
2024-05-30,Melbourne,26.4,26
2024-05-30,Launceston,39.6,40
2024-05-30,Darwin,31.68,32
2024-05-30,Canberra,66.0,66
2024-05-30,Brisbane,33.0,33
2024-05-30,Adelaide,33.0,33
2024-05-30,Hobart,22.44,22
2024-05-31,Melbourne,21.12,21
2024-05-31,Sydney,21.12,21
2024-05-31,Wollongong,19.8,20
2024-05-31,Newcastle,39.6,40
2024-05-31,Launceston,17.16,17
2024-05-31,Perth,9.35820895522388,9
2024-05-31,Darwin,51.48,51
2024-05-31,Canberra,27.72,28
2024-05-31,Brisbane,34.32,34
2024-05-31,Adelaide,39.6,40
2024-05-31,Hobart,6.6000000000000005,7
2024-06-01,Sydney,18.48,18
2024-06-01,Perth,11.82089552238806,12
2024-06-01,Newcastle,18.48,18
2024-06-01,Melbourne,26.4,26
2024-06-01,Launceston,33.0,33
2024-06-01,Wollongong,15.84,16
2024-06-01,Darwin,59.400000000000006,59
2024-06-01,Canberra,54.120000000000005,54
2024-06-01,Brisbane,26.4,26
2024-06-01,Adelaide,39.6,40
2024-06-01,Hobart,17.16,17
2024-06-02,Wollongong,14.52,15
2024-06-02,Sydney,14.52,15
2024-06-02,Perth,15.761194029850746,16
2024-06-02,Newcastle,15.84,16
2024-06-02,Melbourne,26.4,26
2024-06-02,Launceston,22.44,22
2024-06-02,Darwin,69.96,70
2024-06-02,Canberra,23.65,24
2024-06-02,Brisbane,21.45,21
2024-06-02,Adelaide,36.96,37
2024-06-02,Hobart,6.6000000000000005,7
2024-06-03,Melbourne,22.44,22
2024-06-03,Sydney,14.52,15
2024-06-03,Perth,13.791044776119405,14
2024-06-03,Newcastle,19.8,20
2024-06-03,Launceston,11.88,12
2024-06-03,Wollongong,10.56,11
2024-06-03,Darwin,47.52,48
2024-06-03,Adelaide,29.040000000000003,29
2024-06-03,Hobart,11.88,12
2024-06-03,Canberra,43.56,44
2024-06-03,Brisbane,22.0,22
2024-06-04,Wollongong,19.8,20
2024-06-04,Sydney,30.360000000000003,30
2024-06-04,Perth,9.35820895522388,9
2024-06-04,Newcastle,21.12,21
2024-06-04,Melbourne,22.44,22
2024-06-04,Darwin,78.54,79
2024-06-04,Canberra,50.16,50
2024-06-04,Brisbane,29.700000000000003,30
2024-06-04,Adelaide,27.72,28
2024-06-04,Hobart,27.72,28
2024-06-04,Launceston,44.88,45
2024-06-05,Melbourne,42.24,42
2024-06-05,Wollongong,15.84,16
2024-06-05,Sydney,25.08,25
2024-06-05,Perth,9.24,9
2024-06-05,Newcastle,31.68,32
2024-06-05,Launceston,39.6,40
2024-06-05,Darwin,68.64,69
2024-06-05,Canberra,34.32,34
2024-06-05,Brisbane,46.2,46
2024-06-05,Adelaide,50.16,50
2024-06-05,Hobart,22.44,22
2024-06-06,Wollongong,7.92,8
2024-06-06,Sydney,22.44,22
2024-06-06,Perth,12.313432835820896,12
2024-06-06,Newcastle,29.040000000000003,29
2024-06-06,Melbourne,36.96,37
2024-06-06,Launceston,44.88,45
2024-06-06,Darwin,52.8,53
2024-06-06,Canberra,25.85,26
2024-06-06,Brisbane,34.32,34
2024-06-06,Adelaide,22.44,22
2024-06-06,Hobart,22.44,22
2024-06-07,Newcastle,22.44,22
2024-06-07,Wollongong,18.48,18
2024-06-07,Sydney,15.84,16
2024-06-07,Perth,9.24,9
2024-06-07,Melbourne,21.12,21
2024-06-07,Launceston,39.6,40
2024-06-07,Hobart,33.0,33
2024-06-07,Darwin,79.2,79
2024-06-07,Canberra,25.85,26
2024-06-07,Brisbane,18.7,19
2024-06-07,Adelaide,30.360000000000003,30
2024-06-08,Sydney,25.08,25
2024-06-08,Perth,8.865671641791044,9
2024-06-08,Newcastle,17.16,17
2024-06-08,Melbourne,33.0,33
2024-06-08,Launceston,44.88,45
2024-06-08,Wollongong,15.84,16
2024-06-08,Darwin,75.9,76
2024-06-08,Canberra,26.4,26
2024-06-08,Brisbane,21.45,21
2024-06-08,Adelaide,26.4,26
2024-06-08,Hobart,70.62,71
2024-06-09,Wollongong,18.48,18
2024-06-09,Sydney,33.0,33
2024-06-09,Perth,15.761194029850746,16
2024-06-09,Newcastle,19.8,20
2024-06-09,Melbourne,30.360000000000003,30
2024-06-09,Launceston,44.88,45
2024-06-09,Darwin,75.9,76
2024-06-09,Canberra,47.52,48
2024-06-09,Brisbane,22.0,22
2024-06-09,Adelaide,27.72,28
2024-06-09,Hobart,17.16,17
2024-06-10,Melbourne,30.360000000000003,30
2024-06-10,Sydney,25.08,25
2024-06-10,Perth,16.746268656716417,17
2024-06-10,Newcastle,27.72,28
2024-06-10,Launceston,55.44,55
2024-06-10,Wollongong,22.44,22
2024-06-10,Darwin,67.32,67
2024-06-10,Adelaide,19.8,20
2024-06-10,Hobart,6.6000000000000005,7
2024-06-10,Canberra,63.36,63
2024-06-10,Brisbane,26.4,26
2024-06-11,Wollongong,12.65,13
2024-06-11,Sydney,31.68,32
2024-06-11,Perth,8.865671641791044,9
2024-06-11,Newcastle,23.76,24
2024-06-11,Melbourne,22.44,22
2024-06-11,Darwin,56.760000000000005,57
2024-06-11,Canberra,33.0,33
2024-06-11,Brisbane,30.360000000000003,30
2024-06-11,Adelaide,29.040000000000003,29
2024-06-11,Hobart,6.6000000000000005,7
2024-06-11,Launceston,17.16,17
2024-06-12,Melbourne,29.040000000000003,29
2024-06-12,Wollongong,18.48,18
2024-06-12,Sydney,18.48,18
2024-06-12,Perth,8.373134328358208,8
2024-06-12,Newcastle,15.84,16
2024-06-12,Launceston,17.16,17
2024-06-12,Darwin,58.08,58
2024-06-12,Canberra,27.5,28
2024-06-12,Brisbane,22.0,22
2024-06-12,Adelaide,33.0,33
2024-06-12,Hobart,6.6000000000000005,7
2024-06-13,Wollongong,14.52,15
2024-06-13,Sydney,19.8,20
2024-06-13,Perth,9.24,9
2024-06-13,Newcastle,15.84,16
2024-06-13,Melbourne,34.32,34
2024-06-13,Launceston,66.0,66
2024-06-13,Darwin,66.66,67
2024-06-13,Canberra,58.08,58
2024-06-13,Brisbane,25.85,26
2024-06-13,Adelaide,33.0,33
2024-06-13,Hobart,11.88,12
2024-06-14,Melbourne,69.96,70
2024-06-14,Sydney,26.4,26
2024-06-14,Perth,9.850746268656716,10
2024-06-14,Newcastle,17.16,17
2024-06-14,Launceston,17.16,17
2024-06-14,Wollongong,15.84,16
2024-06-14,Darwin,68.64,69
2024-06-14,Canberra,50.16,50
2024-06-14,Brisbane,33.0,33
2024-06-14,Adelaide,27.72,28
2024-06-14,Hobart,27.72,28
2024-06-15,Sydney,18.48,18
2024-06-15,Perth,7.92,8
2024-06-15,Newcastle,14.52,15
2024-06-15,Melbourne,52.8,53
2024-06-15,Launceston,17.16,17
2024-06-15,Wollongong,9.24,9
2024-06-15,Darwin,77.88,78
2024-06-15,Canberra,28.05,28
2024-06-15,Brisbane,28.05,28
2024-06-15,Adelaide,22.44,22
2024-06-15,Hobart,17.16,17
2024-06-16,Wollongong,13.2,13
2024-06-16,Sydney,13.2,13
2024-06-16,Perth,10.56,11
2024-06-16,Newcastle,15.84,16
2024-06-16,Melbourne,36.96,37
2024-06-16,Launceston,17.16,17
2024-06-16,Darwin,75.9,76
2024-06-16,Canberra,69.96,70
2024-06-16,Brisbane,25.3,25
2024-06-16,Adelaide,40.92,41
2024-06-16,Hobart,11.88,12
2024-06-17,Melbourne,30.360000000000003,30
2024-06-17,Sydney,17.16,17
2024-06-17,Perth,9.24,9
2024-06-17,Newcastle,17.16,17
2024-06-17,Launceston,11.88,12
2024-06-17,Wollongong,11.88,12
2024-06-17,Darwin,70.62,71
2024-06-17,Adelaide,33.0,33
2024-06-17,Hobart,11.88,12
2024-06-17,Canberra,69.3,69
2024-06-17,Brisbane,20.9,21
2024-06-18,Wollongong,18.48,18
2024-06-18,Sydney,19.8,20
2024-06-18,Perth,11.88,12
2024-06-18,Newcastle,19.8,20
2024-06-18,Melbourne,51.48,51
2024-06-18,Darwin,75.24,75
2024-06-18,Canberra,67.98,68
2024-06-18,Brisbane,26.4,26
2024-06-18,Adelaide,27.72,28
2024-06-18,Hobart,33.0,33
2024-06-18,Launceston,55.44,55
2024-06-19,Melbourne,66.0,66
2024-06-19,Wollongong,21.12,21
2024-06-19,Sydney,29.040000000000003,29
2024-06-19,Perth,9.24,9
2024-06-19,Newcastle,34.32,34
2024-06-19,Launceston,50.16,50
2024-06-19,Darwin,77.22,77
2024-06-19,Canberra,66.66,67
2024-06-19,Brisbane,40.92,41
2024-06-19,Adelaide,18.48,18
2024-06-19,Hobart,33.0,33
2024-06-20,Wollongong,22.44,22
2024-06-20,Sydney,43.56,44
2024-06-20,Perth,13.2,13
2024-06-20,Newcastle,40.92,41
2024-06-20,Melbourne,52.8,53
2024-06-20,Launceston,50.16,50
2024-06-20,Darwin,83.82,84
2024-06-20,Canberra,68.64,69
2024-06-20,Brisbane,73.26,73
2024-06-20,Adelaide,22.44,22
2024-06-20,Hobart,22.44,22
2024-06-21,Melbourne,66.0,66
2024-06-21,Sydney,42.24,42
2024-06-21,Perth,14.52,15
2024-06-21,Newcastle,52.8,53
2024-06-21,Launceston,22.44,22
2024-06-21,Wollongong,26.4,26
2024-06-21,Darwin,79.2,79
2024-06-21,Adelaide,39.6,40
2024-06-21,Hobart,22.44,22
2024-06-21,Canberra,44.88,45
2024-06-21,Brisbane,67.32,67
2024-06-22,Adelaide,50.16,50
2024-06-22,Brisbane,25.3,25
2024-06-22,Canberra,30.8,31
2024-06-22,Darwin,74.58,75
2024-06-22,Hobart,11.88,12
2024-06-22,Launceston,67.98,68
2024-06-22,Newcastle,18.48,18
2024-06-22,Perth,13.298507462686567,13
2024-06-22,Sydney,21.12,21
2024-06-22,Wollongong,13.2,13
2024-06-22,Melbourne,40.92,41
2024-06-23,Newcastle,14.52,15
2024-06-23,Sydney,17.16,17
2024-06-23,Perth,13.2,13
2024-06-23,Wollongong,19.8,20
2024-06-23,Melbourne,60.72,61
2024-06-23,Launceston,55.44,55
2024-06-23,Darwin,59.400000000000006,59
2024-06-23,Canberra,51.48,51
2024-06-23,Brisbane,30.25,30
2024-06-23,Adelaide,25.08,25
2024-06-23,Hobart,17.16,17
2024-06-24,Wollongong,34.32,34
2024-06-24,Sydney,39.6,40
2024-06-24,Perth,18.48,18
2024-06-24,Newcastle,33.0,33
2024-06-24,Melbourne,38.28,38
2024-06-24,Hobart,39.6,40
2024-06-24,Darwin,67.98,68
2024-06-24,Canberra,69.3,69
2024-06-24,Brisbane,30.8,31
2024-06-24,Adelaide,26.4,26
2024-06-24,Launceston,67.98,68
2024-06-25,Wollongong,30.360000000000003,30
2024-06-25,Sydney,35.64,36
2024-06-25,Perth,9.35820895522388,9
2024-06-25,Newcastle,51.48,51
2024-06-25,Melbourne,18.48,18
2024-06-25,Launceston,69.3,69
2024-06-25,Darwin,85.8,86
2024-06-25,Adelaide,17.16,17
2024-06-25,Hobart,55.44,55
2024-06-25,Canberra,71.28,71
2024-06-25,Brisbane,35.2,35
2024-06-26,Wollongong,34.32,34
2024-06-26,Sydney,40.92,41
2024-06-26,Perth,11.328358208955224,11
2024-06-26,Newcastle,48.84,49
2024-06-26,Melbourne,13.2,13
2024-06-26,Darwin,89.1,89
2024-06-26,Canberra,67.98,68
2024-06-26,Brisbane,40.7,41
2024-06-26,Adelaide,22.44,22
2024-06-26,Hobart,27.72,28
2024-06-26,Launceston,17.16,17
2024-06-27,Melbourne,17.16,17
2024-06-27,Wollongong,17.16,17
2024-06-27,Sydney,31.68,32
2024-06-27,Perth,12.313432835820896,12
2024-06-27,Newcastle,40.92,41
2024-06-27,Launceston,22.44,22
2024-06-27,Darwin,90.42,90
2024-06-27,Canberra,35.64,36
2024-06-27,Brisbane,46.2,46
2024-06-27,Adelaide,22.44,22
2024-06-27,Hobart,6.6000000000000005,7
2024-06-28,Wollongong,21.12,21
2024-06-28,Sydney,30.360000000000003,30
2024-06-28,Perth,13.298507462686567,13
2024-06-28,Newcastle,38.28,38
2024-06-28,Melbourne,17.16,17
2024-06-28,Launceston,22.44,22
2024-06-28,Darwin,85.14,85
2024-06-28,Canberra,60.72,61
2024-06-28,Brisbane,34.32,34
2024-06-28,Adelaide,23.76,24
2024-06-28,Hobart,17.16,17
2024-06-29,Newcastle,46.2,46
2024-06-29,Wollongong,29.040000000000003,29
2024-06-29,Sydney,35.64,36
2024-06-29,Perth,12.805970149253731,13
2024-06-29,Melbourne,15.84,16
2024-06-29,Launceston,17.16,17
2024-06-29,Hobart,6.6000000000000005,7
2024-06-29,Canberra,54.120000000000005,54
2024-06-29,Brisbane,38.5,38
2024-06-29,Adelaide,22.44,22
2024-06-30,Wollongong,21.12,21
2024-06-30,Sydney,19.8,20
2024-06-30,Perth,10.835820895522389,11
2024-06-30,Newcastle,26.4,26
2024-06-30,Melbourne,22.44,22
2024-06-30,Hobart,11.88,12
2024-06-30,Canberra,35.2,35
2024-06-30,Brisbane,36.3,36
2024-06-30,Adelaide,27.72,28
2024-06-30,Launceston,60.72,61
2024-07-01,Newcastle,19.8,20
2024-07-01,Wollongong,14.52,15
2024-07-01,Sydney,18.48,18
2024-07-01,Perth,8.373134328358208,8
2024-07-01,Launceston,69.3,69
2024-07-01,Melbourne,27.72,28
2024-07-01,Darwin,66.66,67
2024-07-01,Canberra,40.92,41
2024-07-01,Brisbane,31.35,31
2024-07-01,Adelaide,33.0,33
2024-07-01,Hobart,11.88,12
2024-07-02,Launceston,55.44,55
2024-07-02,Sydney,15.84,16
2024-07-02,Perth,11.82089552238806,12
2024-07-02,Newcastle,15.84,16
2024-07-02,Melbourne,36.96,37
2024-07-02,Darwin,64.68,65
2024-07-02,Wollongong,13.2,13
2024-07-02,Canberra,35.2,35
2024-07-02,Brisbane,29.15,29
2024-07-02,Adelaide,42.24,42
2024-07-02,Hobart,22.44,22
2024-07-03,Perth,11.328358208955224,11
2024-07-03,Newcastle,21.12,21
2024-07-03,Wollongong,14.52,15
2024-07-03,Sydney,18.48,18
2024-07-03,Melbourne,72.6,73
2024-07-03,Adelaide,39.6,40
2024-07-03,Hobart,17.16,17
2024-07-03,Darwin,40.92,41
2024-07-03,Canberra,34.099999999999994,34
2024-07-03,Brisbane,30.8,31
2024-07-03,Launceston,66.0,66
2024-07-04,Sydney,21.12,21
2024-07-04,Perth,12.805970149253731,13
2024-07-04,Newcastle,22.44,22
2024-07-04,Melbourne,72.6,73
2024-07-04,Launceston,60.72,61
2024-07-04,Wollongong,13.2,13
2024-07-04,Darwin,62.040000000000006,62
2024-07-04,Canberra,37.400000000000006,37
2024-07-04,Brisbane,28.05,28
2024-07-04,Adelaide,22.44,22
2024-07-04,Hobart,17.16,17
2024-07-05,Wollongong,19.8,20
2024-07-05,Sydney,14.52,15
2024-07-05,Perth,10.835820895522389,11
2024-07-05,Newcastle,23.76,24
2024-07-05,Melbourne,62.040000000000006,62
2024-07-05,Launceston,67.98,68
2024-07-05,Darwin,56.760000000000005,57
2024-07-05,Canberra,37.400000000000006,37
2024-07-05,Brisbane,26.950000000000003,27
2024-07-05,Adelaide,22.44,22
2024-07-05,Hobart,11.88,12
2024-07-06,Newcastle,15.84,16
2024-07-06,Wollongong,14.52,15
2024-07-06,Sydney,18.48,18
2024-07-06,Perth,12.313432835820896,12
2024-07-06,Launceston,70.62,71
2024-07-06,Melbourne,54.120000000000005,54
2024-07-06,Hobart,33.0,33
2024-07-06,Darwin,82.5,82
2024-07-06,Canberra,39.6,40
2024-07-06,Brisbane,25.85,26
2024-07-06,Adelaide,19.8,20
2024-07-07,Sydney,23.76,24
2024-07-07,Newcastle,15.84,16
2024-07-07,Melbourne,66.0,66
2024-07-07,Launceston,74.58,75
2024-07-07,Wollongong,11.88,12
2024-07-07,Darwin,69.3,69
2024-07-07,Hobart,44.88,45
2024-07-07,Adelaide,15.84,16
2024-07-07,Perth,13.298507462686567,13
2024-07-07,Brisbane,25.85,26
2024-07-07,Canberra,26.4,26
2024-07-08,Adelaide,17.16,17
2024-07-08,Brisbane,31.9,32
2024-07-08,Darwin,44.88,45
2024-07-08,Hobart,39.6,40
2024-07-08,Launceston,74.58,75
2024-07-08,Melbourne,34.32,34
2024-07-08,Newcastle,23.76,24
2024-07-08,Perth,10.343283582089551,10
2024-07-08,Sydney,25.08,25
2024-07-08,Wollongong,21.12,21
2024-07-08,Canberra,21.12,21
2024-07-09,Newcastle,21.12,21
2024-07-09,Wollongong,21.12,21
2024-07-09,Melbourne,29.040000000000003,29
2024-07-09,Sydney,18.48,18
2024-07-09,Launceston,44.88,45
2024-07-09,Perth,13.791044776119405,14
2024-07-09,Darwin,47.52,48
2024-07-09,Canberra,44.0,44
2024-07-09,Brisbane,45.1,45
2024-07-09,Adelaide,30.360000000000003,30
2024-07-09,Hobart,27.72,28
2024-07-10,Wollongong,7.486567164179104,7
2024-07-10,Sydney,25.08,25
2024-07-10,Perth,16.253731343283583,16
2024-07-10,Newcastle,17.16,17
2024-07-10,Melbourne,19.8,20
2024-07-10,Launceston,27.72,28
2024-07-10,Darwin,50.16,50
2024-07-10,Canberra,45.1,45
2024-07-10,Brisbane,47.3,47
2024-07-10,Adelaide,27.72,28
2024-07-10,Hobart,11.88,12
2024-07-11,Wollongong,25.08,25
2024-07-11,Sydney,26.4,26
2024-07-11,Perth,9.24,9
2024-07-11,Newcastle,25.08,25
2024-07-11,Melbourne,18.48,18
2024-07-11,Darwin,63.36,63
2024-07-11,Hobart,17.16,17
2024-07-11,Canberra,45.1,45
2024-07-11,Brisbane,42.900000000000006,43
2024-07-11,Adelaide,22.44,22
2024-07-11,Launceston,17.16,17
2024-07-12,Sydney,36.96,37
2024-07-12,Perth,11.88,12
2024-07-12,Newcastle,42.24,42
2024-07-12,Melbourne,18.48,18
2024-07-12,Launceston,11.88,12
2024-07-12,Darwin,63.36,63
2024-07-12,Canberra,36.96,37
2024-07-12,Brisbane,39.6,40
2024-07-12,Adelaide,26.4,26
2024-07-12,Wollongong,23.76,24
2024-07-12,Hobart,11.88,12
2024-07-13,Perth,8.865671641791044,9
2024-07-13,Newcastle,19.8,20
2024-07-13,Wollongong,14.52,15
2024-07-13,Sydney,18.48,18
2024-07-13,Launceston,27.72,28
2024-07-13,Melbourne,30.360000000000003,30
2024-07-13,Hobart,11.88,12
2024-07-13,Darwin,66.66,67
2024-07-13,Canberra,58.08,58
2024-07-13,Brisbane,39.6,40
2024-07-13,Adelaide,22.44,22
2024-07-14,Wollongong,13.2,13
2024-07-14,Sydney,23.76,24
2024-07-14,Perth,8.865671641791044,9
2024-07-14,Newcastle,18.48,18
2024-07-14,Melbourne,18.48,18
2024-07-14,Launceston,17.16,17
2024-07-14,Hobart,11.88,12
2024-07-14,Darwin,81.18,81
2024-07-14,Canberra,50.16,50
2024-07-14,Brisbane,35.2,35
2024-07-14,Adelaide,27.72,28
2024-07-15,Wollongong,13.2,13
2024-07-15,Sydney,13.2,13
2024-07-15,Perth,7.92,8
2024-07-15,Newcastle,13.2,13
2024-07-15,Melbourne,19.8,20
2024-07-15,Launceston,17.16,17
2024-07-15,Hobart,11.88,12
2024-07-15,Darwin,67.32,67
2024-07-15,Canberra,17.16,17
2024-07-15,Brisbane,39.6,40
2024-07-15,Adelaide,26.4,26
2024-07-16,Wollongong,14.52,15
2024-07-16,Sydney,13.2,13
2024-07-16,Perth,10.343283582089551,10
2024-07-16,Newcastle,11.88,12
2024-07-16,Melbourne,29.040000000000003,29
2024-07-16,Launceston,17.16,17
2024-07-16,Hobart,17.16,17
2024-07-16,Darwin,62.040000000000006,62
