Date,Country,City,Pollutant,count,min,max,median,variance,AQI,Rounded AQI
2025-02-24,AU,Sydney,no2,113,1.0,17.6,3.8,180.12,1.5675,2
2025-02-24,AU,Sydney,o3,135,0.8,29.6,15.2,524.42,7.486567164179104,7
2025-02-24,AU,Sydney,pm10,144,8.0,44.0,27.0,751.11,17.82,18
2025-02-24,AU,Sydney,pm2.5,140,1.0,51.0,27.0,1153.46,35.64,36
2025-02-24,AU,Sydney,so2,35,1.5,7.2,2.9,17.12,0.719548872180451,1
2025-02-24,AU,Wollongong,co,14,1.2,3.4,2.3,4.85,12.649999999999999,13
2025-02-24,AU,Wollongong,no2,40,1.0,13.0,5.6,194.66,2.3099999999999996,2
2025-02-24,AU,Wollongong,o3,44,0.8,19.2,12.8,343.51,6.304477611940299,6
2025-02-24,AU,Wollongong,pm10,48,15.0,70.0,33.0,1124.57,21.78,22
2025-02-24,AU,Wollongong,pm2.5,48,14.0,68.0,31.0,2026.66,40.92,41
2025-02-24,AU,Wollongong,so2,15,1.5,15.8,2.9,274.27,0.719548872180451,1
2025-02-25,AU,Adelaide,co,24,0.6,2.4,1.5,1.31,8.25,8
2025-02-25,AU,Adelaide,no2,66,0.5,15.6,2.8,159.28,1.1549999999999998,1
2025-02-25,AU,Adelaide,o3,44,0.9,18.7,7.4,241.66,3.644776119402985,4
2025-02-25,AU,Adelaide,pm10,96,8.0,64.0,20.0,1128.7,13.200000000000001,13
2025-02-25,AU,Adelaide,pm2.5,65,1.0,61.0,17.0,1163.28,22.44,22
2025-02-25,AU,Adelaide,so2,8,0.6,0.6,0.6,0.0,0.1488721804511278,0
2025-02-25,AU,Brisbane,co,27,0.1,2.2,1.1,2.63,6.050000000000001,6
2025-02-25,AU,Brisbane,no2,118,0.5,7.4,3.2,30.18,1.32,1
2025-02-25,AU,Brisbane,o3,69,0.5,10.2,5.3,79.55,2.6104477611940298,3
2025-02-25,AU,Brisbane,pm10,203,2.0,55.0,14.0,413.09,9.24,9
2025-02-25,AU,Brisbane,pm2.5,201,1.0,42.0,17.0,427.49,22.44,22
2025-02-25,AU,Brisbane,so2,11,0.6,1.6,0.6,1.05,0.1488721804511278,0
2025-02-25,AU,Canberra,co,29,0.1,3.7,3.2,21.56,17.6,18
2025-02-25,AU,Canberra,no2,5,0.5,3.7,0.5,19.38,0.20625,0
2025-02-25,AU,Canberra,o3,53,5.3,13.9,8.6,46.69,4.235820895522387,4
2025-02-25,AU,Darwin,co,70,1.8,4.8,2.2,6.76,12.100000000000001,12
2025-02-25,AU,Darwin,no2,70,0.1,4.1,1.1,8.88,0.45375,0
2025-02-25,AU,Darwin,o3,71,0.4,8.4,5.0,32.34,2.462686567164179,2
2025-02-25,AU,Darwin,pm10,52,1.0,8.0,3.0,43.15,1.98,2
2025-02-25,AU,Darwin,pm2.5,44,1.0,28.0,7.0,464.4,9.24,9
2025-02-25,AU,Darwin,so2,68,0.1,1.1,0.5,0.99,0.12406015037593984,0
2025-02-25,AU,Hobart,pm10,63,1.0,26.0,3.0,172.43,1.98,2
2025-02-25,AU,Hobart,pm2.5,27,5.0,9.0,5.0,16.41,6.6000000000000005,7
2025-02-25,AU,Launceston,pm10,151,1.0,13.0,5.0,52.78,3.3000000000000003,3
2025-02-25,AU,Launceston,pm2.5,91,5.0,21.0,9.0,166.84,11.88,12
2025-02-25,AU,Melbourne,co,57,0.7,1.8,1.3,1.14,7.15,7
2025-02-25,AU,Melbourne,no2,66,1.9,14.9,4.7,91.73,1.93875,2
2025-02-25,AU,Melbourne,o3,66,2.4,24.1,10.4,369.22,5.122388059701493,5
2025-02-25,AU,Melbourne,pm10,98,10.0,46.0,19.0,523.54,12.540000000000001,13
2025-02-25,AU,Melbourne,pm2.5,163,2.0,61.0,26.0,1797.91,34.32,34
2025-02-25,AU,Melbourne,so2,63,0.1,4.3,1.5,13.53,0.3721804511278195,0
2025-02-25,AU,Newcastle,no2,97,1.0,11.2,2.8,41.22,1.1549999999999998,1
2025-02-25,AU,Newcastle,pm10,139,1.0,70.0,19.0,1923.98,12.540000000000001,13
2025-02-25,AU,Newcastle,pm2.5,124,2.0,50.0,20.0,1411.2,26.400000000000002,26
2025-02-25,AU,Newcastle,so2,48,1.5,15.8,4.3,129.56,1.0669172932330826,1
2025-02-25,AU,Perth,no2,34,1.2,10.0,3.4,67.42,1.4024999999999999,1
2025-02-25,AU,Perth,o3,69,6.0,37.0,19.0,564.04,9.35820895522388,9
2025-02-25,AU,Perth,pm10,91,2.0,11.0,6.0,32.94,3.96,4
2025-02-25,AU,Perth,pm2.5,86,2.0,11.0,5.0,50.0,6.6000000000000005,7
2025-02-25,AU,Perth,so2,17,2.9,5.8,2.9,18.55,0.719548872180451,1
2025-02-25,AU,Sydney,co,6,1.2,1.2,1.2,0.0,6.6,7
2025-02-25,AU,Sydney,no2,93,1.0,10.2,2.8,44.48,1.1549999999999998,1
2025-02-25,AU,Sydney,o3,132,6.4,19.2,12.8,85.39,6.304477611940299,6
2025-02-25,AU,Sydney,pm10,144,7.0,35.0,17.0,300.06,11.22,11
2025-02-25,AU,Sydney,pm2.5,142,1.0,55.0,19.0,909.06,25.080000000000002,25
2025-02-25,AU,Sydney,so2,6,1.5,1.5,1.5,0.0,0.3721804511278195,0
2025-02-25,AU,Wollongong,no2,18,1.0,11.2,1.9,82.72,0.78375,1
2025-02-25,AU,Wollongong,o3,44,4.8,15.2,12.1,88.53,5.959701492537313,6
2025-02-25,AU,Wollongong,pm10,48,11.0,54.0,20.0,752.18,13.200000000000001,13
2025-02-25,AU,Wollongong,pm2.5,45,4.0,45.0,20.0,938.71,26.400000000000002,26
2025-02-25,AU,Wollongong,so2,3,1.5,5.8,1.5,61.63,0.3721804511278195,0
2025-02-26,AU,Adelaide,co,24,1.6,5.8,2.4,14.02,13.2,13
2025-02-26,AU,Adelaide,no2,69,0.5,22.4,3.7,224.46,1.5262499999999999,2
2025-02-26,AU,Adelaide,o3,47,0.5,14.3,7.8,136.5,3.841791044776119,4
2025-02-26,AU,Adelaide,pm10,96,7.0,85.0,24.0,2355.95,15.84,16
2025-02-26,AU,Adelaide,pm2.5,69,5.0,82.0,30.0,2193.06,39.6,40
2025-02-26,AU,Brisbane,co,26,0.3,2.3,1.3,4.17,7.15,7
2025-02-26,AU,Brisbane,no2,118,0.5,9.6,2.8,42.74,1.1549999999999998,1
2025-02-26,AU,Brisbane,o3,66,0.9,9.4,6.1,70.97,3.004477611940298,3
2025-02-26,AU,Brisbane,pm10,181,2.0,28.0,13.0,174.39,8.58,9
2025-02-26,AU,Brisbane,pm2.5,183,1.0,34.0,18.0,328.82,23.76,24
2025-02-26,AU,Brisbane,so2,10,0.6,2.1,0.6,3.92,0.1488721804511278,0
2025-02-26,AU,Canberra,co,39,0.1,4.4,3.2,27.96,17.6,18
2025-02-26,AU,Canberra,no2,11,0.5,11.9,3.7,140.66,1.5262499999999999,2
2025-02-26,AU,Canberra,o3,55,0.5,17.5,9.4,147.76,4.629850746268657,5
2025-02-26,AU,Darwin,co,72,1.8,3.1,2.1,0.65,11.55,12
2025-02-26,AU,Darwin,no2,71,0.1,5.0,0.4,8.83,0.165,0
2025-02-26,AU,Darwin,o3,72,0.8,10.8,4.4,36.91,2.1671641791044776,2
2025-02-26,AU,Darwin,pm10,71,1.0,10.0,3.0,46.9,1.98,2
2025-02-26,AU,Darwin,pm2.5,60,1.0,34.0,8.0,490.45,10.56,11
2025-02-26,AU,Darwin,so2,68,0.1,0.7,0.3,0.56,0.0744360902255639,0
2025-02-26,AU,Hobart,pm10,70,3.0,29.0,6.0,170.6,3.96,4
2025-02-26,AU,Hobart,pm2.5,63,5.0,25.0,9.0,284.69,11.88,12
2025-02-26,AU,Launceston,pm10,166,4.0,19.0,9.0,92.69,5.94,6
2025-02-26,AU,Launceston,pm2.5,115,9.0,42.0,13.0,445.27,17.16,17
2025-02-26,AU,Melbourne,co,69,0.3,2.2,0.9,3.33,4.95,5
2025-02-26,AU,Melbourne,no2,69,2.8,13.0,5.6,117.41,2.3099999999999996,2
2025-02-26,AU,Melbourne,o3,66,0.1,44.0,17.6,1945.96,8.66865671641791,9
2025-02-26,AU,Melbourne,pm10,102,9.0,60.0,22.0,1680.03,14.520000000000001,15
2025-02-26,AU,Melbourne,pm2.5,141,6.0,72.0,25.0,2244.23,33.0,33
2025-02-26,AU,Melbourne,so2,6,0.3,1.5,0.3,4.32,0.0744360902255639,0
2025-02-26,AU,Newcastle,no2,108,1.0,12.1,2.8,67.39,1.1549999999999998,1
2025-02-26,AU,Newcastle,pm10,143,2.0,45.0,14.0,573.14,9.24,9
2025-02-26,AU,Newcastle,pm2.5,122,1.0,64.0,13.0,1385.68,17.16,17
2025-02-26,AU,Newcastle,so2,62,1.5,8.6,1.5,15.38,0.3721804511278195,0
2025-02-26,AU,Perth,no2,29,1.2,12.3,4.5,61.13,1.85625,2
2025-02-26,AU,Perth,o3,69,6.0,60.0,23.0,1561.14,11.328358208955223,11
2025-02-26,AU,Perth,pm10,92,3.0,15.0,8.0,64.14,5.28,5
2025-02-26,AU,Perth,pm2.5,89,2.0,20.0,8.0,124.57,10.56,11
2025-02-26,AU,Perth,so2,16,2.9,5.8,2.9,22.08,0.719548872180451,1
2025-02-26,AU,Sydney,co,18,1.2,3.4,2.3,6.37,12.649999999999999,13
2025-02-26,AU,Sydney,no2,106,1.0,19.5,5.6,202.46,2.3099999999999996,2
2025-02-26,AU,Sydney,o3,127,0.8,29.6,12.1,550.09,5.959701492537313,6
2025-02-26,AU,Sydney,pm10,137,4.0,39.0,16.0,310.9,10.56,11
2025-02-26,AU,Sydney,pm2.5,131,2.0,48.0,20.0,785.58,26.400000000000002,26
2025-02-26,AU,Sydney,so2,31,1.5,4.3,1.5,8.35,0.3721804511278195,0
2025-02-26,AU,Wollongong,co,8,1.2,2.3,2.3,2.59,12.649999999999999,13
2025-02-26,AU,Wollongong,no2,38,1.0,12.1,3.8,113.19,1.5675,2
2025-02-26,AU,Wollongong,o3,44,0.8,23.3,10.4,482.76,5.122388059701493,5
2025-02-26,AU,Wollongong,pm10,48,10.0,59.0,20.0,823.26,13.200000000000001,13
2025-02-26,AU,Wollongong,pm2.5,45,2.0,52.0,19.0,1098.82,25.080000000000002,25
2025-02-26,AU,Wollongong,so2,4,1.5,4.3,1.5,19.6,0.3721804511278195,0
2025-02-27,AU,Adelaide,co,22,1.7,4.3,2.0,6.4,11.0,11
2025-02-27,AU,Adelaide,no2,63,0.5,12.4,3.2,90.83,1.32,1
2025-02-27,AU,Adelaide,o3,45,2.5,14.3,7.0,110.11,3.4477611940298507,3
2025-02-27,AU,Adelaide,pm10,92,5.0,87.0,20.0,1736.18,13.200000000000001,13
2025-02-27,AU,Adelaide,pm2.5,57,5.0,46.0,25.0,1262.86,33.0,33
2025-02-27,AU,Adelaide,so2,7,0.6,0.6,0.6,0.0,0.1488721804511278,0
2025-02-27,AU,Brisbane,co,25,0.5,2.5,1.6,3.06,8.8,9
2025-02-27,AU,Brisbane,no2,121,0.5,8.3,4.2,38.89,1.7325,2
2025-02-27,AU,Brisbane,o3,66,0.5,9.4,4.9,70.19,2.4134328358208954,2
2025-02-27,AU,Brisbane,pm10,180,6.0,33.0,12.0,188.62,7.92,8
2025-02-27,AU,Brisbane,pm2.5,176,1.0,76.0,16.0,941.31,21.12,21
2025-02-27,AU,Brisbane,so2,8,0.6,1.1,0.6,0.54,0.1488721804511278,0
2025-02-27,AU,Canberra,co,43,0.6,4.4,1.7,24.51,9.35,9
2025-02-27,AU,Canberra,no2,33,0.5,8.3,2.8,32.98,1.1549999999999998,1
2025-02-27,AU,Canberra,o3,67,0.5,24.0,13.0,434.84,6.402985074626866,6
2025-02-27,AU,Darwin,co,69,1.4,3.4,2.1,1.66,11.55,12
2025-02-27,AU,Darwin,no2,66,0.1,5.1,0.7,9.91,0.28874999999999995,0
2025-02-27,AU,Darwin,o3,67,0.2,11.2,4.2,66.35,2.0686567164179106,2
2025-02-27,AU,Darwin,pm10,64,1.0,26.0,4.0,142.53,2.64,3
2025-02-27,AU,Darwin,pm2.5,61,1.0,28.0,8.0,326.89,10.56,11
2025-02-27,AU,Darwin,so2,67,0.1,0.7,0.2,0.33,0.04962406015037594,0
2025-02-27,AU,Hobart,pm10,72,5.0,30.0,10.0,212.89,6.6000000000000005,7
2025-02-27,AU,Hobart,pm2.5,47,5.0,21.0,13.0,115.6,17.16,17
2025-02-27,AU,Launceston,pm10,167,2.0,62.0,10.0,246.47,6.6000000000000005,7
2025-02-27,AU,Launceston,pm2.5,143,9.0,46.0,17.0,401.94,22.44,22
2025-02-27,AU,Melbourne,co,57,0.4,1.5,1.0,0.73,5.5,6
2025-02-27,AU,Melbourne,no2,66,2.8,7.5,5.6,24.4,2.3099999999999996,2
2025-02-27,AU,Melbourne,o3,69,8.0,23.3,12.1,181.13,5.959701492537313,6
2025-02-27,AU,Melbourne,pm10,97,5.0,32.0,18.0,419.13,11.88,12
2025-02-27,AU,Melbourne,pm2.5,149,5.0,103.0,29.0,2371.65,38.28,38
2025-02-27,AU,Newcastle,no2,108,1.0,10.2,3.8,63.1,1.5675,2
2025-02-27,AU,Newcastle,pm10,143,3.0,59.0,18.0,1281.21,11.88,12
2025-02-27,AU,Newcastle,pm2.5,124,1.0,56.0,14.0,1359.27,18.48,18
2025-02-27,AU,Newcastle,so2,76,1.5,31.5,1.5,309.69,0.3721804511278195,0
2025-02-27,AU,Perth,no2,38,1.2,16.7,4.5,146.15,1.85625,2
2025-02-27,AU,Perth,o3,66,6.0,34.0,16.0,588.28,7.880597014925373,8
2025-02-27,AU,Perth,pm10,87,4.0,14.0,8.0,53.98,5.28,5
2025-02-27,AU,Perth,pm2.5,86,2.0,18.0,7.0,120.51,9.24,9
2025-02-27,AU,Perth,so2,14,2.9,5.8,2.9,22.18,0.719548872180451,1
2025-02-27,AU,Sydney,co,19,1.2,4.5,2.3,11.89,12.649999999999999,13
2025-02-27,AU,Sydney,no2,102,1.0,17.6,4.7,183.85,1.93875,2
2025-02-27,AU,Sydney,o3,134,0.8,32.0,12.8,512.85,6.304477611940299,6
2025-02-27,AU,Sydney,pm10,140,2.0,32.0,13.0,329.82,8.58,9
2025-02-27,AU,Sydney,pm2.5,138,1.0,44.0,16.0,847.93,21.12,21
2025-02-27,AU,Sydney,so2,46,1.5,15.8,4.3,138.32,1.0669172932330826,1
2025-02-27,AU,Wollongong,co,9,1.2,3.4,2.3,9.07,12.649999999999999,13
2025-02-27,AU,Wollongong,no2,43,1.0,13.9,6.5,133.48,2.68125,3
2025-02-27,AU,Wollongong,o3,41,0.8,26.4,12.8,534.56,6.304477611940299,6
2025-02-27,AU,Wollongong,pm10,47,2.0,80.0,19.0,1985.57,12.540000000000001,13
2025-02-27,AU,Wollongong,pm2.5,44,1.0,119.0,22.0,5538.82,29.040000000000003,29
2025-02-27,AU,Wollongong,so2,8,1.5,8.6,4.3,73.93,1.0669172932330826,1
2025-02-28,AU,Adelaide,co,24,1.6,4.3,2.3,3.29,12.649999999999999,13
2025-02-28,AU,Adelaide,no2,67,0.5,12.8,2.8,89.54,1.1549999999999998,1
2025-02-28,AU,Adelaide,o3,48,0.5,11.4,6.5,86.52,3.201492537313433,3
2025-02-28,AU,Adelaide,pm10,96,4.0,54.0,14.0,1326.46,9.24,9
2025-02-28,AU,Adelaide,pm2.5,59,3.0,45.0,17.0,1631.43,22.44,22
2025-02-28,AU,Brisbane,co,25,0.2,2.6,1.9,4.18,10.45,10
2025-02-28,AU,Brisbane,no2,117,0.5,8.7,4.2,39.77,1.7325,2
2025-02-28,AU,Brisbane,o3,71,0.5,10.6,5.3,95.77,2.6104477611940298,3
2025-02-28,AU,Brisbane,pm10,191,6.0,51.0,11.0,245.16,7.260000000000001,7
2025-02-28,AU,Brisbane,pm2.5,181,1.0,43.0,16.0,398.39,21.12,21
2025-02-28,AU,Brisbane,so2,15,0.6,1.1,0.6,0.31,0.1488721804511278,0
2025-02-28,AU,Canberra,co,42,0.3,4.6,1.3,29.93,7.15,7
2025-02-28,AU,Canberra,no2,32,0.5,10.1,2.3,59.02,0.9487499999999999,1
2025-02-28,AU,Canberra,o3,67,0.5,15.5,7.8,174.85,3.841791044776119,4
2025-02-28,AU,Darwin,co,70,1.5,3.3,2.1,2.05,11.55,12
2025-02-28,AU,Darwin,no2,70,0.1,5.4,1.0,10.57,0.4125,0
2025-02-28,AU,Darwin,o3,70,0.6,14.3,4.8,85.71,2.364179104477612,2
2025-02-28,AU,Darwin,pm10,70,1.0,17.0,3.0,106.81,1.98,2
2025-02-28,AU,Darwin,pm2.5,70,1.0,52.0,13.0,674.07,17.16,17
2025-02-28,AU,Darwin,so2,67,0.1,0.4,0.2,0.1,0.04962406015037594,0
2025-02-28,AU,Hobart,pm10,72,2.0,29.0,6.0,154.36,3.96,4
2025-02-28,AU,Hobart,pm2.5,41,5.0,30.0,9.0,601.74,11.88,12
2025-02-28,AU,Launceston,pm10,165,3.0,18.0,7.0,87.13,4.62,5
2025-02-28,AU,Launceston,pm2.5,120,5.0,21.0,9.0,119.12,11.88,12
2025-02-28,AU,Melbourne,co,69,0.7,2.2,1.2,1.23,6.6,7
2025-02-28,AU,Melbourne,no2,69,2.8,13.0,5.6,81.88,2.3099999999999996,2
2025-02-28,AU,Melbourne,o3,69,0.3,21.6,9.6,424.34,4.728358208955224,5
2025-02-28,AU,Melbourne,pm10,94,6.0,28.0,16.0,427.94,10.56,11
2025-02-28,AU,Melbourne,pm2.5,159,1.0,57.0,17.0,1488.73,22.44,22
2025-02-28,AU,Melbourne,so2,27,0.1,0.4,0.2,0.15,0.04962406015037594,0
2025-02-28,AU,Newcastle,no2,134,1.0,23.2,6.5,240.5,2.68125,3
2025-02-28,AU,Newcastle,pm10,144,5.0,95.0,26.0,2524.32,17.16,17
2025-02-28,AU,Newcastle,pm2.5,135,1.0,62.0,22.0,2337.57,29.040000000000003,29
2025-02-28,AU,Newcastle,so2,88,1.5,45.8,2.9,594.22,0.719548872180451,1
2025-02-28,AU,Perth,no2,33,1.2,10.0,3.4,62.1,1.4024999999999999,1
2025-02-28,AU,Perth,o3,57,3.0,53.0,16.0,1473.75,7.880597014925373,8
2025-02-28,AU,Perth,pm10,88,5.0,14.0,8.0,43.16,5.28,5
2025-02-28,AU,Perth,pm2.5,83,2.0,16.0,6.0,63.59,7.92,8
2025-02-28,AU,Perth,so2,16,2.9,5.8,2.9,22.08,0.719548872180451,1
2025-02-28,AU,Sydney,co,30,1.2,8.9,4.5,42.13,24.75,25
2025-02-28,AU,Sydney,no2,113,1.0,28.8,7.5,300.63,3.09375,3
2025-02-28,AU,Sydney,o3,128,0.8,85.3,22.4,4277.67,11.03283582089552,11
2025-02-28,AU,Sydney,pm10,134,1.0,57.0,22.0,1394.05,14.520000000000001,15
2025-02-28,AU,Sydney,pm2.5,129,2.0,74.0,27.0,2297.78,35.64,36
2025-02-28,AU,Sydney,so2,35,1.5,4.3,1.5,12.62,0.3721804511278195,0
2025-02-28,AU,Wollongong,co,7,2.3,4.5,3.4,12.1,18.7,19
2025-02-28,AU,Wollongong,no2,46,1.9,26.9,7.5,259.12,3.09375,3
2025-02-28,AU,Wollongong,o3,46,0.8,66.1,14.5,3389.95,7.141791044776119,7
2025-02-28,AU,Wollongong,pm10,48,2.0,88.0,34.0,4139.04,22.44,22
2025-02-28,AU,Wollongong,pm2.5,44,1.0,86.0,33.0,5634.05,43.56,44
2025-02-28,AU,Wollongong,so2,10,1.5,17.2,2.9,462.26,0.719548872180451,1
2025-03-01,AU,Adelaide,co,24,1.1,2.7,1.5,1.47,8.25,8
2025-03-01,AU,Adelaide,no2,54,0.5,5.5,2.3,19.39,0.9487499999999999,1
2025-03-01,AU,Adelaide,o3,47,1.7,9.0,6.1,51.27,3.004477611940298,3
2025-03-01,AU,Adelaide,pm10,96,7.0,50.0,13.0,485.54,8.58,9
2025-03-01,AU,Adelaide,pm2.5,64,5.0,45.0,17.0,990.95,22.44,22
2025-03-01,AU,Adelaide,so2,3,0.6,0.6,0.6,0.0,0.1488721804511278,0
2025-03-01,AU,Brisbane,co,24,1.2,1.9,1.6,0.53,8.8,9
2025-03-01,AU,Brisbane,no2,116,0.5,5.5,2.8,19.91,1.1549999999999998,1
2025-03-01,AU,Brisbane,o3,71,0.9,8.2,6.1,52.46,3.004477611940298,3
2025-03-01,AU,Brisbane,pm10,192,5.0,27.0,14.0,151.35,9.24,9
2025-03-01,AU,Brisbane,pm2.5,191,2.0,53.0,20.0,481.18,26.400000000000002,26
2025-03-01,AU,Brisbane,so2,7,0.6,3.1,1.1,7.02,0.2729323308270677,0
2025-03-01,AU,Canberra,co,43,0.3,4.4,3.6,28.6,19.8,20
2025-03-01,AU,Canberra,no2,27,0.5,10.1,1.4,51.88,0.5774999999999999,1
2025-03-01,AU,Canberra,o3,69,0.5,17.9,10.6,149.88,5.2208955223880595,5
2025-03-01,AU,Darwin,co,70,1.2,2.9,2.1,1.48,11.55,12
2025-03-01,AU,Darwin,no2,67,0.1,4.0,0.6,5.35,0.24749999999999997,0
2025-03-01,AU,Darwin,o3,71,1.1,9.7,5.1,40.93,2.5119402985074624,3
2025-03-01,AU,Darwin,pm10,64,1.0,11.0,4.0,45.67,2.64,3
2025-03-01,AU,Darwin,pm2.5,62,2.0,22.0,11.0,228.73,14.520000000000001,15
2025-03-01,AU,Darwin,so2,68,0.1,0.4,0.2,0.09,0.04962406015037594,0
2025-03-01,AU,Hobart,pm10,72,1.0,11.0,3.0,96.61,1.98,2
2025-03-01,AU,Hobart,pm2.5,29,5.0,13.0,9.0,107.19,11.88,12
2025-03-01,AU,Launceston,pm10,167,2.0,19.0,8.0,93.0,5.28,5
2025-03-01,AU,Launceston,pm2.5,118,5.0,25.0,9.0,173.01,11.88,12
2025-03-01,AU,Melbourne,co,66,0.8,1.9,1.3,0.97,7.15,7
2025-03-01,AU,Melbourne,no2,60,2.8,9.3,6.5,54.21,2.68125,3
2025-03-01,AU,Melbourne,o3,69,0.3,25.6,11.2,702.52,5.51641791044776,6
2025-03-01,AU,Melbourne,pm10,99,8.0,41.0,20.0,545.6,13.200000000000001,13
2025-03-01,AU,Melbourne,pm2.5,160,4.0,64.0,30.0,1808.05,39.6,40
2025-03-01,AU,Melbourne,so2,3,0.2,0.2,0.2,0.0,0.04962406015037594,0
2025-03-01,AU,Newcastle,no2,89,1.0,15.8,2.8,90.46,1.1549999999999998,1
2025-03-01,AU,Newcastle,pm10,143,6.0,73.0,29.0,852.2,19.14,19
2025-03-01,AU,Newcastle,pm2.5,141,3.0,62.0,33.0,1737.16,43.56,44
2025-03-01,AU,Newcastle,so2,65,1.5,15.8,2.9,122.14,0.719548872180451,1
2025-03-01,AU,Perth,no2,24,1.2,7.8,2.3,33.58,0.9487499999999999,1
2025-03-01,AU,Perth,o3,48,3.0,46.0,18.0,973.33,8.865671641791044,9
2025-03-01,AU,Perth,pm10,91,3.0,14.0,8.0,58.44,5.28,5
2025-03-01,AU,Perth,pm2.5,89,2.0,16.0,7.0,86.11,9.24,9
2025-03-01,AU,Perth,so2,8,2.9,5.8,2.9,24.03,0.719548872180451,1
2025-03-01,AU,Sydney,co,35,1.2,3.4,2.3,7.22,12.649999999999999,13
2025-03-01,AU,Sydney,no2,108,1.0,9.3,2.8,50.19,1.1549999999999998,1
2025-03-01,AU,Sydney,o3,136,5.6,58.4,22.4,547.86,11.03283582089552,11
2025-03-01,AU,Sydney,pm10,144,12.0,104.0,23.0,2072.3,15.180000000000001,15
2025-03-01,AU,Sydney,pm2.5,144,8.0,158.0,30.0,8114.09,39.6,40
2025-03-01,AU,Sydney,so2,24,1.5,5.8,1.5,17.13,0.3721804511278195,0
2025-03-01,AU,Wollongong,co,15,1.2,5.6,2.3,21.9,12.649999999999999,13
2025-03-01,AU,Wollongong,no2,43,1.0,13.0,2.8,117.21,1.1549999999999998,1
2025-03-01,AU,Wollongong,o3,45,2.4,37.6,20.0,840.88,9.850746268656716,10
2025-03-01,AU,Wollongong,pm10,48,7.0,62.0,27.0,1213.83,17.82,18
2025-03-01,AU,Wollongong,pm2.5,47,4.0,55.0,30.0,1203.45,39.6,40
2025-03-01,AU,Wollongong,so2,5,1.5,17.2,8.6,433.03,2.133834586466165,2
2025-03-02,AU,Adelaide,co,23,1.3,2.0,1.8,0.38,9.9,10
2025-03-02,AU,Adelaide,no2,58,0.5,5.1,1.4,12.1,0.5774999999999999,1
2025-03-02,AU,Adelaide,o3,45,2.9,8.6,6.5,24.14,3.201492537313433,3
2025-03-02,AU,Adelaide,pm10,96,5.0,32.0,12.0,258.87,7.92,8
2025-03-02,AU,Adelaide,pm2.5,64,3.0,38.0,14.0,631.74,18.48,18
2025-03-02,AU,Brisbane,co,24,1.0,1.7,1.3,0.54,7.15,7
2025-03-02,AU,Brisbane,no2,114,0.5,11.5,1.9,20.19,0.78375,1
2025-03-02,AU,Brisbane,o3,71,2.9,9.8,6.1,28.08,3.004477611940298,3
2025-03-02,AU,Brisbane,pm10,192,10.0,34.0,17.0,131.04,11.22,11
2025-03-02,AU,Brisbane,pm2.5,189,2.0,41.0,24.0,463.27,31.68,32
2025-03-02,AU,Brisbane,so2,19,0.6,15.2,1.6,129.43,0.3969924812030075,0
2025-03-02,AU,Canberra,co,45,0.1,4.7,4.0,32.38,22.0,22
2025-03-02,AU,Canberra,no2,20,0.5,9.6,2.8,63.72,1.1549999999999998,1
2025-03-02,AU,Canberra,o3,66,0.9,16.7,7.8,166.2,3.841791044776119,4
2025-03-02,AU,Darwin,co,72,1.4,2.6,2.1,1.12,11.55,12
2025-03-02,AU,Darwin,no2,67,0.1,3.3,0.5,4.97,0.20625,0
2025-03-02,AU,Darwin,o3,71,1.0,7.9,4.2,33.14,2.0686567164179106,2
2025-03-02,AU,Darwin,pm10,67,1.0,8.0,4.0,32.42,2.64,3
2025-03-02,AU,Darwin,pm2.5,71,1.0,25.0,12.0,272.0,15.84,16
2025-03-02,AU,Darwin,so2,72,0.1,0.6,0.2,0.16,0.04962406015037594,0
2025-03-02,AU,Hobart,pm10,68,1.0,11.0,5.0,100.45,3.3000000000000003,3
2025-03-02,AU,Hobart,pm2.5,32,5.0,9.0,5.0,41.13,6.6000000000000005,7
2025-03-02,AU,Launceston,pm10,159,1.0,10.0,4.0,44.37,2.64,3
2025-03-02,AU,Launceston,pm2.5,53,5.0,9.0,5.0,40.75,6.6000000000000005,7
2025-03-02,AU,Melbourne,co,66,0.6,2.4,1.2,4.3,6.6,7
2025-03-02,AU,Melbourne,no2,54,1.9,11.2,6.5,113.19,2.68125,3
2025-03-02,AU,Melbourne,o3,66,0.7,14.5,9.6,269.48,4.728358208955224,5
2025-03-02,AU,Melbourne,pm10,97,1.0,32.0,15.0,396.23,9.9,10
2025-03-02,AU,Melbourne,pm2.5,157,2.0,53.0,22.0,1092.01,29.040000000000003,29
2025-03-02,AU,Melbourne,so2,9,0.1,0.1,0.1,0.0,0.02481203007518797,0
2025-03-02,AU,Newcastle,no2,74,1.0,11.2,2.8,68.7,1.1549999999999998,1
2025-03-02,AU,Newcastle,pm10,144,5.0,72.0,22.0,1405.52,14.520000000000001,15
2025-03-02,AU,Newcastle,pm2.5,136,1.0,70.0,20.0,1766.54,26.400000000000002,26
2025-03-02,AU,Newcastle,so2,49,1.5,20.0,1.5,177.1,0.3721804511278195,0
2025-03-02,AU,Perth,no2,21,1.2,13.4,5.6,135.54,2.3099999999999996,2
2025-03-02,AU,Perth,o3,51,3.0,56.0,20.0,1489.74,9.850746268656716,10
2025-03-02,AU,Perth,pm10,90,3.0,12.0,6.0,46.74,3.96,4
2025-03-02,AU,Perth,pm2.5,83,2.0,14.0,5.0,68.61,6.6000000000000005,7
